Time_ps,Density_g_per_cm3
3.011000008977012588e+00,2.080246604758074547e+00
3.011500008978503562e+00,2.080246604758074547e+00
3.012000008979994092e+00,2.080246604758074547e+00
3.012500008981484623e+00,2.080246604758074547e+00
3.013000008982975597e+00,2.080246604758074547e+00
3.013500008984466128e+00,2.080246604758074547e+00
3.014000008985956658e+00,2.080246604758074547e+00
3.014500008987447632e+00,2.080246604758074547e+00
3.015000008988938163e+00,2.080246604758074547e+00
3.015500008990429137e+00,2.080246604758074547e+00
3.016000008991919668e+00,2.080246604758074547e+00
3.016500008993410198e+00,2.080246604758074547e+00
3.017000008994901172e+00,2.080246604758074547e+00
3.017500008996391703e+00,2.080246604758074547e+00
3.018000008997882677e+00,2.080246604758074547e+00
3.018500008999373208e+00,2.080246604758074547e+00
3.019000009000863738e+00,2.080246604758074547e+00
3.019500009002354712e+00,2.080246604758074547e+00
3.020000009003845243e+00,2.080246604758074547e+00
3.020500009005335773e+00,2.080246604758074547e+00
3.021000009006826748e+00,2.080246604758074547e+00
3.021500009008317278e+00,2.080246604758074547e+00
3.022000009009808252e+00,2.080246604758074547e+00
3.022500009011298783e+00,2.080246604758074547e+00
3.023000009012789313e+00,2.080246604758074547e+00
3.023500009014280288e+00,2.080246604758074547e+00
3.024000009015770818e+00,2.080246604758074547e+00
3.024500009017261792e+00,2.080246604758074547e+00
3.025000009018752323e+00,2.080246604758074547e+00
3.025500009020242853e+00,2.080246604758074547e+00
3.026000009021733828e+00,2.080246604758074547e+00
3.026500009023224358e+00,2.080246604758074547e+00
3.027000009024715332e+00,2.080246604758074547e+00
3.027500009026205863e+00,2.080246604758074547e+00
3.028000009027696393e+00,2.080246604758074547e+00
3.028500009029187368e+00,2.080246604758074547e+00
3.029000009030677898e+00,2.080246604758074547e+00
3.029500009032168428e+00,2.080246604758074547e+00
3.030000009033659403e+00,2.080246604758074547e+00
3.030500009035149933e+00,2.080246604758074547e+00
3.031000009036640908e+00,2.080246604758074547e+00
3.031500009038131438e+00,2.080246604758074547e+00
3.032000009039621968e+00,2.080246604758074547e+00
3.032500009041112943e+00,2.080246604758074547e+00
3.033000009042603473e+00,2.080246604758074547e+00
3.033500009044094448e+00,2.080246604758074547e+00
3.034000009045584978e+00,2.080246604758074547e+00
3.034500009047075508e+00,2.080246604758074547e+00
3.035000009048566483e+00,2.080246604758074547e+00
3.035500009050057013e+00,2.080246604758074547e+00
3.036000009051547988e+00,2.080246604758074547e+00
3.036500009053038518e+00,2.080246604758074547e+00
3.037000009054529048e+00,2.080246604758074547e+00
3.037500009056020023e+00,2.080246604758074547e+00
3.038000009057510553e+00,2.080246604758074547e+00
3.038500009059001084e+00,2.080246604758074547e+00
3.039000009060492058e+00,2.080246604758074547e+00
3.039500009061982588e+00,2.080246604758074547e+00
3.040000009063473563e+00,2.080246604758074547e+00
3.040500009064964093e+00,2.080246604758074547e+00
3.041000009066454624e+00,2.080246604758074547e+00
3.041500009067945598e+00,2.080246604758074547e+00
3.042000009069436128e+00,2.080246604758074547e+00
3.042500009070927103e+00,2.080246604758074547e+00
3.043000009072417633e+00,2.080246604758074547e+00
3.043500009073908164e+00,2.080246604758074547e+00
3.044000009075399138e+00,2.080246604758074547e+00
3.044500009076889668e+00,2.080246604758074547e+00
3.045000009078380643e+00,2.080246604758074547e+00
3.045500009079871173e+00,2.080246604758074547e+00
3.046000009081361704e+00,2.080246604758074547e+00
3.046500009082852678e+00,2.080246604758074547e+00
3.047000009084343208e+00,2.080246604758074547e+00
3.047500009085833739e+00,2.080246604758074547e+00
3.048000009087324713e+00,2.080246604758074547e+00
3.048500009088815244e+00,2.080246604758074547e+00
3.049000009090306218e+00,2.080246604758074547e+00
3.049500009091796748e+00,2.080246604758074547e+00
3.050000009093287279e+00,2.080246604758074547e+00
3.050500009094778253e+00,2.080246604758074547e+00
3.051000009096268784e+00,2.080246604758074547e+00
3.051500009097759758e+00,2.080246604758074547e+00
3.052000009099250288e+00,2.080246604758074547e+00
3.052500009100740819e+00,2.080246604758074547e+00
3.053000009102231793e+00,2.080246604758074547e+00
3.053500009103722324e+00,2.080246604758074547e+00
3.054000009105213298e+00,2.080246604758074547e+00
3.054500009106703828e+00,2.080246604758074547e+00
3.055000009108194359e+00,2.080246604758074547e+00
3.055500009109685333e+00,2.080246604758074547e+00
3.056000009111175864e+00,2.080246604758074547e+00
3.056500009112666394e+00,2.080246604758074547e+00
3.057000009114157368e+00,2.080246604758074547e+00
3.057500009115647899e+00,2.080246604758074547e+00
3.058000009117138873e+00,2.080246604758074547e+00
3.058500009118629404e+00,2.080246604758074547e+00
3.059000009120119934e+00,2.080246604758074547e+00
3.059500009121610908e+00,2.080246604758074547e+00
3.060000009123101439e+00,2.080246604758074547e+00
3.060500009124592413e+00,2.080246604758074547e+00
3.061000009126082944e+00,2.080246604758074547e+00
3.061500009127573474e+00,2.080246604758074547e+00
3.062000009129064448e+00,2.080246604758074547e+00
3.062500009130554979e+00,2.064347432239529656e+00
3.063000009132045953e+00,2.064347432239529656e+00
3.063500009133536484e+00,2.064347432239529656e+00
3.064000009135027014e+00,2.064347432239529656e+00
3.064500009136517988e+00,2.064347432239529656e+00
3.065000009138008519e+00,2.064347432239529656e+00
3.065500009139499049e+00,2.064347432239529656e+00
3.066000009140990024e+00,2.064347432239529656e+00
3.066500009142480554e+00,2.064347432239529656e+00
3.067000009143971528e+00,2.064347432239529656e+00
3.067500009145462059e+00,2.064347432239529656e+00
3.068000009146952589e+00,2.064347432239529656e+00
3.068500009148443564e+00,2.064347432239529656e+00
3.069000009149934094e+00,2.064347432239529656e+00
3.069500009151425068e+00,2.064347432239529656e+00
3.070000009152915599e+00,2.064347432239529656e+00
3.070500009154406129e+00,2.064347432239529656e+00
3.071000009155897104e+00,2.064347432239529656e+00
3.071500009157387634e+00,2.064347432239529656e+00
3.072000009158878164e+00,2.064347432239529656e+00
3.072500009160369139e+00,2.064347432239529656e+00
3.073000009161859669e+00,2.064347432239529656e+00
3.073500009163350644e+00,2.064347432239529656e+00
3.074000009164841174e+00,2.064347432239529656e+00
3.074500009166331704e+00,2.064347432239529656e+00
3.075000009167822679e+00,2.064347432239529656e+00
3.075500009169313209e+00,2.064347432239529656e+00
3.076000009170804184e+00,2.064347432239529656e+00
3.076500009172294714e+00,2.064347432239529656e+00
3.077000009173785244e+00,2.064347432239529656e+00
3.077500009175276219e+00,2.064347432239529656e+00
3.078000009176766749e+00,2.064347432239529656e+00
3.078500009178257724e+00,2.064347432239529656e+00
